onset duration sample trial eventIdentifier StimulusOn StimulusOff TargetOn TargetOff SFIX EFIX SSACC ESACC num_trial num_block dir_target proba switch
1240.715 2.465 2112475 339 "TRIALID 138" 2113077 2113741 2114042 2114815 "[2113041, 2113268, 2113508, 2114256, 2114420, 2114669]" "[2113246.0, 2113489.0, 2114229.0, 2114396.0, 2114651.0, 2114921.0]" "[2113247, 2113490, 2114230, 2114397, 2114652]" "[2113267.0, 2113507.0, 2114255.0, 2114419.0, 2114668.0]" 139 2 0.0 0.010249871156750226 0.0
1244.28 2.469 2116040 340 "TRIALID 139" 2116648 2117309 2117610 2118380 "[2116610, 2117748, 2117895, 2118092]" "[2117724.0, 2117869.0, 2118071.0, 2118489.0]" "[2117725, 2117870, 2118072]" "[2117747.0, 2117894.0, 2118091.0]" 140 2 0.0 0.010249871156750226 0.0
1247.849 2.466 2119609 341 "TRIALID 140" 2120213 2120863 2121164 2121946 "[2120177, 2120436, 2120666, 2121391, 2121550]" "[2120422.0, 2120647.0, 2121365.0, 2121526.0, 2122045.0]" "[2120423, 2120648, 2121366, 2121527]" "[2120435.0, 2120665.0, 2121390.0, 2121549.0]" 141 2 0.0 0.010249871156750226 0.0
1251.415 2.425 2123175 342 "TRIALID 141" 2123779 2124381 2124682 2125462 "[2123735, 2123985, 2124207, 2124924, 2125295]" "[2123962.0, 2124185.0, 2124895.0, 2125277.0, 2125568.0]" "[2123963, 2124186, 2124896, 2125278]" "[2123984.0, 2124206.0, 2124923.0, 2125294.0]" 142 2 0.0 0.6131806477003033 1.0
1254.941 2.29 2126701 343 "TRIALID 142" 2127304 2127778 2128078 2128860 "[2127265, 2128298, 2128445]" "[2128276.0, 2128421.0, 2128960.0]" "[2128277, 2128422]" "[2128297.0, 2128444.0]" 143 2 1.0 0.6131806477003033 0.0
1258.332 2.577 2130092 344 "TRIALID 143" 2130694 2131469 2131770 2132543 "[2130653, 2130885, 2132006, 2132445]" "[2130864.0, 2131967.0, 2132427.0, 2132650.0]" "[2130865, 2131968, 2132428]" "[2130884.0, 2132005.0, 2132444.0]" 144 2 0.0 0.6131806477003033 0.0
1262.009 2.326 2133769 345 "TRIALID 144" 2134376 2134877 2135177 2135957 "[2134337, 2135404, 2135560]" "[2135380.0, 2135535.0, 2136064.0]" "[2135381, 2135536]" "[2135403.0, 2135559.0]" 145 2 1.0 0.6131806477003033 0.0
1265.436 2.337 2137196 346 "TRIALID 145" 2137807 2138333 2138634 2139407 "[2137761, 2138062, 2138839, 2138996]" "[2138043.0, 2138816.0, 2138973.0, 2139513.0]" "[2138044, 2138817, 2138974]" "[2138061.0, 2138838.0, 2138995.0]" 146 2 1.0 0.6131806477003033 0.0
1268.874 2.27 2140634 347 "TRIALID 146" 2141239 2141690 2141991 2142772 "[2141201, 2141528, 2141617, 2141849, 2142221, 2142378]" "[2141506.0, 2141596.0, 2141828.0, 2142197.0, 2142356.0, 2142871.0]" "[2141507, 2141597, 2141829, 2142198, 2142357]" "[2141527.0, 2141616.0, 2141848.0, 2142220.0, 2142377.0]" 147 2 1.0 0.6131806477003033 0.0
1272.244 2.695 2144004 348 "TRIALID 147" 2144622 2145501 2145801 2146571 "[2144565, 2144780, 2145999, 2146150]" "[2144756.0, 2145977.0, 2146127.0, 2146670.0]" "[2144757, 2145978, 2146128]" "[2144779.0, 2145998.0, 2146149.0]" 148 2 1.0 0.6131806477003033 0.0
1276.039 2.5 2147799 349 "TRIALID 148" 2148404 2149088 2149389 2150170 "[2148359, 2148582, 2149617, 2149797]" "[2148561.0, 2149580.0, 2149773.0, 2150269.0]" "[2148562, 2149581, 2149774]" "[2148581.0, 2149616.0, 2149796.0]" 149 2 0.0 0.6131806477003033 0.0
1279.639 2.368 2151399 350 "TRIALID 149" 2152003 2152554 2152855 2153636 "[2151969, 2152335, 2153071, 2153226]" "[2152318.0, 2153046.0, 2153201.0, 2153735.0]" "[2152319, 2153047, 2153202]" "[2152334.0, 2153070.0, 2153225.0]" 150 2 1.0 0.6131806477003033 0.0
1289.251 2.59 2161011 351 "TRIALID 150" 2161618 2162385 2162686 2163466 "[2161572, 2162911, 2163058, 2163226, 2163401]" "[2162888.0, 2163035.0, 2163204.0, 2163386.0, 2163569.0]" "[2162889, 2163036, 2163205, 2163387]" "[2162910.0, 2163057.0, 2163225.0, 2163400.0]" 151 2 1.0 0.6131806477003033 0.0
1292.942 2.444 2164702 352 "TRIALID 151" 2165297 2165934 2166234 2167016 "[2165263, 2165473, 2165760, 2165838, 2166007, 2166488, 2166919]" "[2165450.0, 2165752.0, 2165816.0, 2166000.0, 2166463.0, 2166900.0, 2167115.0]" "[2165451, 2165753, 2165817, 2166001, 2166464, 2166901]" "[2165472.0, 2165759.0, 2165837.0, 2166006.0, 2166487.0, 2166918.0]" 152 2 1.0 0.6131806477003033 0.0
1296.487 2.426 2168247 353 "TRIALID 152" 2168854 2169454 2169754 2170532 "[2168817, 2169079, 2169970, 2170154]" "[2169058.0, 2169942.0, 2170131.0, 2170640.0]" "[2169059, 2169943, 2170132]" "[2169078.0, 2169969.0, 2170153.0]" 153 2 0.0 0.6131806477003033 0.0
1300.014 2.641 2171774 354 "TRIALID 153" 2172377 2173197 2173498 2174280 "[2172337, 2172568, 2173182, 2173260, 2173761, 2173939]" "[2172550.0, 2173163.0, 2173250.0, 2173736.0, 2173919.0, 2174384.0]" "[2172551, 2173164, 2173251, 2173737, 2173920]" "[2172567.0, 2173181.0, 2173259.0, 2173760.0, 2173938.0]" 154 2 1.0 0.6131806477003033 0.0
1303.755 2.479 2175515 355 "TRIALID 154" 2176113 2176781 2177081 2177863 "[2176076, 2176290, 2177291, 2177451]" "[2176267.0, 2177266.0, 2177428.0, 2177961.0]" "[2176268, 2177267, 2177429]" "[2176289.0, 2177290.0, 2177450.0]" 155 2 1.0 0.6131806477003033 0.0
1307.334 2.585 2179094 356 "TRIALID 155" 2179708 2180463 2180763 2181544 "[2179654, 2179961, 2180997, 2181615]" "[2179940.0, 2180968.0, 2181592.0, 2181648.0]" "[2179941, 2180969, 2181593]" "[2179960.0, 2180996.0, 2181614.0]" 156 2 0.0 0.6131806477003033 0.0
1311.019 2.576 2182779 357 "TRIALID 156" 2183378 2184145 2184445 2185227 "[2183340, 2183579, 2183871, 2184668, 2184823]" "[2183559.0, 2183852.0, 2184645.0, 2184801.0, 2185326.0]" "[2183560, 2183853, 2184646, 2184802]" "[2183578.0, 2183870.0, 2184667.0, 2184822.0]" 157 2 1.0 0.6131806477003033 0.0
1314.695 2.619 2186455 358 "TRIALID 157" 2187060 2187861 2188161 2188943 "[2187026, 2187263, 2188418, 2188576]" "[2187241.0, 2188392.0, 2188554.0, 2189042.0]" "[2187242, 2188393, 2188555]" "[2187262.0, 2188417.0, 2188575.0]" 158 2 1.0 0.6131806477003033 0.0
1318.415 2.38 2190175 359 "TRIALID 158" 2190776 2191343 2191643 2192424 "[2190736, 2190799, 2190995, 2191878]" "[2190774.0, 2190973.0, 2191847.0, 2192523.0]" "[2190775, 2190974, 2191848]" "[2190798.0, 2190994.0, 2191877.0]" 159 2 0.0 0.6131806477003033 0.0
1321.895 2.585 2193655 360 "TRIALID 159" 2194257 2195025 2195326 2196107 "[2194215, 2194502, 2194864, 2195557, 2195724]" "[2194492.0, 2194846.0, 2195532.0, 2195703.0, 2196208.0]" "[2194493, 2194847, 2195533, 2195704]" "[2194501.0, 2194863.0, 2195556.0, 2195723.0]" 160 2 1.0 0.6131806477003033 0.0
1325.581 2.451 2197341 361 "TRIALID 160" 2197945 2198574 2198874 2199656 "[2197905, 2198133, 2199093, 2199245]" "[2198109.0, 2199070.0, 2199222.0, 2199760.0]" "[2198110, 2199071, 2199223]" "[2198132.0, 2199092.0, 2199244.0]" 161 2 1.0 0.6131806477003033 0.0
1329.133 2.643 2200893 362 "TRIALID 161" 2201502 2202322 2202623 2203405 "[2201458, 2201683, 2202028, 2202885, 2203067]" "[2201662.0, 2202019.0, 2202861.0, 2203046.0, 2203505.0]" "[2201663, 2202020, 2202862, 2203047]" "[2201682.0, 2202027.0, 2202884.0, 2203066.0]" 162 2 1.0 0.6131806477003033 0.0
1332.876 2.805 2204636 363 "TRIALID 162" 2205238 2206222 2206522 2207304 "[2205201, 2205384, 2206730, 2206879]" "[2205360.0, 2206702.0, 2206854.0, 2207409.0]" "[2205361, 2206703, 2206855]" "[2205383.0, 2206729.0, 2206878.0]" 163 2 0.0 0.6131806477003033 0.0
1336.782 2.467 2208542 364 "TRIALID 163" 2209137 2209789 2210090 2210869 "[2209103, 2209321, 2209642, 2210325]" "[2209298.0, 2209633.0, 2210286.0, 2210977.0]" "[2209299, 2209634, 2210287]" "[2209320.0, 2209641.0, 2210324.0]" 164 2 0.0 0.6131806477003033 0.0
1340.35 2.439 2212110 365 "TRIALID 164" 2212708 2213336 2213636 2214417 "[2212670, 2212864, 2213859, 2214030]" "[2212846.0, 2213835.0, 2214007.0, 2214517.0]" "[2212847, 2213836, 2214008]" "[2212863.0, 2213858.0, 2214029.0]" 165 2 1.0 0.6131806477003033 0.0
1343.889 2.575 2215649 366 "TRIALID 165" 2216247 2217006 2217306 2218084 "[2216209, 2216334, 2216510, 2217543]" "[2216310.0, 2216489.0, 2217501.0, 2218193.0]" "[2216311, 2216490, 2217502]" "[2216333.0, 2216509.0, 2217542.0]" 166 2 0.0 0.6131806477003033 0.0
1347.564 2.579 2219324 367 "TRIALID 166" 2219934 2220685 2220986 2221765 "[2219889, 2221212, 2221383]" "[2221188.0, 2221361.0, 2221872.0]" "[2221189, 2221362]" "[2221211.0, 2221382.0]" 167 2 1.0 0.6131806477003033 0.0
1351.243 2.741 2223003 368 "TRIALID 167" 2223613 2224532 2224832 2225614 "[2223569, 2223804, 2224064, 2225080, 2225435]" "[2223781.0, 2224045.0, 2225041.0, 2225414.0, 2225713.0]" "[2223782, 2224046, 2225042, 2225415]" "[2223803.0, 2224063.0, 2225079.0, 2225434.0]" 168 2 0.0 0.6131806477003033 0.0
1355.085 2.451 2226845 369 "TRIALID 168" 2227448 2228082 2228382 2229164 "[2227406, 2227666, 2228629, 2228789]" "[2227650.0, 2228604.0, 2228766.0, 2229265.0]" "[2227651, 2228605, 2228767]" "[2227665.0, 2228628.0, 2228788.0]" 169 2 1.0 0.6131806477003033 0.0
1358.637 2.564 2230397 370 "TRIALID 169" 2230993 2231747 2232047 2232830 "[2230958, 2231006, 2231257, 2232276, 2232446]" "[2230983.0, 2231236.0, 2232251.0, 2232423.0, 2232929.0]" "[2230984, 2231237, 2232252, 2232424]" "[2231005.0, 2231256.0, 2232275.0, 2232445.0]" 170 2 1.0 0.6131806477003033 0.0
1362.301 2.648 2234061 371 "TRIALID 170" 2234662 2235497 2235797 2236578 "[2234625, 2234868, 2236026, 2236201]" "[2234846.0, 2236002.0, 2236180.0, 2236677.0]" "[2234847, 2236003, 2236181]" "[2234867.0, 2236025.0, 2236200.0]" 171 2 1.0 0.6131806477003033 0.0
1366.061 2.302 2237821 372 "TRIALID 171" 2238425 2238912 2239213 2239994 "[2238385, 2238605, 2239442, 2239606]" "[2238584.0, 2239418.0, 2239585.0, 2240093.0]" "[2238585, 2239419, 2239586]" "[2238604.0, 2239441.0, 2239605.0]" 172 2 1.0 0.6131806477003033 0.0
1369.463 2.63 2241223 373 "TRIALID 172" 2241832 2242654 2242954 2243726 "[2241794, 2243157, 2243315]" "[2243130.0, 2243290.0, 2243834.0]" "[2243131, 2243291]" "[2243156.0, 2243314.0]" 173 2 0.0 0.6131806477003033 0.0
1373.193 2.598 2244953 374 "TRIALID 173" 2245556 2246333 2246634 2247409 "[2245513, 2246843, 2246995]" "[2246816.0, 2246969.0, 2247520.0]" "[2246817, 2246970]" "[2246842.0, 2246994.0]" 174 2 0.0 0.6131806477003033 0.0
1376.892 2.465 2248652 375 "TRIALID 174" 2249257 2249918 2250219 2250990 "[2249213, 2249460, 2249704, 2250439, 2250606]" "[2249450.0, 2249686.0, 2250415.0, 2250583.0, 2251098.0]" "[2249451, 2249687, 2250416, 2250584]" "[2249459.0, 2249703.0, 2250438.0, 2250605.0]" 175 2 1.0 0.6131806477003033 0.0
1380.457 2.337 2252217 376 "TRIALID 175" 2252819 2253341 2253642 2254423 "[2252785, 2253139, 2253272, 2253878, 2254074]" "[2253125.0, 2253250.0, 2253849.0, 2254053.0, 2254522.0]" "[2253126, 2253251, 2253850, 2254054]" "[2253138.0, 2253271.0, 2253877.0, 2254073.0]" 176 2 0.0 0.6131806477003033 0.0
1383.894 2.618 2255654 377 "TRIALID 176" 2256260 2257057 2257357 2258139 "[2256215, 2256477, 2257565, 2257709, 2257983]" "[2256461.0, 2257540.0, 2257685.0, 2257961.0, 2258240.0]" "[2256462, 2257541, 2257686, 2257962]" "[2256476.0, 2257564.0, 2257708.0, 2257982.0]" 177 2 0.0 0.6131806477003033 0.0
1387.612 2.311 2259372 378 "TRIALID 177" 2259968 2260472 2260772 2261553 "[2259933, 2260195, 2260339, 2261008, 2261160]" "[2260178.0, 2260315.0, 2260985.0, 2261138.0, 2261652.0]" "[2260179, 2260316, 2260986, 2261139]" "[2260194.0, 2260338.0, 2261007.0, 2261159.0]" 178 2 1.0 0.6131806477003033 0.0
1391.023 2.347 2262783 379 "TRIALID 178" 2263387 2263920 2264221 2265003 "[2263343, 2263663, 2263748, 2263883, 2264451, 2264616]" "[2263642.0, 2263729.0, 2263861.0, 2264424.0, 2264591.0, 2265102.0]" "[2263643, 2263730, 2263862, 2264425, 2264592]" "[2263662.0, 2263747.0, 2263882.0, 2264450.0, 2264615.0]" 179 2 0.0 0.6131806477003033 0.0
1394.471 2.435 2266231 380 "TRIALID 179" 2266836 2267453 2267754 2268535 "[2266801, 2267066, 2267979, 2268131, 2268551]" "[2267052.0, 2267952.0, 2268106.0, 2268532.0, 2268633.0]" "[2267053, 2267953, 2268107, 2268533]" "[2267065.0, 2267978.0, 2268130.0, 2268550.0]" 180 2 0.0 0.6131806477003033 0.0
1398.006 2.327 2269766 381 "TRIALID 180" 2270368 2270894 2271194 2271968 "[2270326, 2270569, 2271403, 2271555]" "[2270548.0, 2271377.0, 2271532.0, 2272074.0]" "[2270549, 2271378, 2271533]" "[2270568.0, 2271402.0, 2271554.0]" 181 2 0.0 0.6131806477003033 0.0
1401.433 2.588 2273193 382 "TRIALID 181" 2273801 2274568 2274868 2275650 "[2273762, 2275132, 2275287]" "[2275107.0, 2275265.0, 2275749.0]" "[2275108, 2275266]" "[2275131.0, 2275286.0]" 182 2 1.0 0.6131806477003033 0.0
1405.121 2.54 2276881 383 "TRIALID 182" 2277483 2278221 2278522 2279299 "[2277442, 2277673, 2277882, 2278187, 2278736, 2278884]" "[2277650.0, 2277872.0, 2278173.0, 2278712.0, 2278862.0, 2279402.0]" "[2277651, 2277873, 2278174, 2278713, 2278863]" "[2277672.0, 2277881.0, 2278186.0, 2278735.0, 2278883.0]" 183 2 1.0 0.6131806477003033 0.0
1408.762 2.64 2280522 384 "TRIALID 183" 2281126 2281949 2282250 2283031 "[2281082, 2281372, 2282501, 2282658, 2282986]" "[2281351.0, 2282477.0, 2282638.0, 2282961.0, 2283130.0]" "[2281352, 2282478, 2282639, 2282962]" "[2281371.0, 2282500.0, 2282657.0, 2282985.0]" 184 2 1.0 0.6131806477003033 0.0
1412.503 2.628 2284263 385 "TRIALID 184" 2284867 2285681 2285981 2286763 "[2284823, 2285339, 2286205, 2286378]" "[2285321.0, 2286178.0, 2286355.0, 2286863.0]" "[2285322, 2286179, 2286356]" "[2285338.0, 2286204.0, 2286377.0]" 185 2 0.0 0.6131806477003033 0.0
1416.231 2.521 2287991 386 "TRIALID 185" 2288596 2289297 2289598 2290379 "[2288551, 2288805, 2289045, 2289825, 2289988]" "[2288791.0, 2289024.0, 2289800.0, 2289966.0, 2290480.0]" "[2288792, 2289025, 2289801, 2289967]" "[2288804.0, 2289044.0, 2289824.0, 2289987.0]" 186 2 1.0 0.6131806477003033 0.0
1419.854 2.445 2291614 387 "TRIALID 186" 2292212 2292846 2293147 2293928 "[2292174, 2292405, 2293378, 2293829]" "[2292384.0, 2293337.0, 2293808.0, 2294028.0]" "[2292385, 2293338, 2293809]" "[2292404.0, 2293377.0, 2293828.0]" 187 2 0.0 0.6131806477003033 0.0
1423.399 2.316 2295159 388 "TRIALID 187" 2295755 2296261 2296562 2297343 "[2295720, 2296795, 2296961]" "[2296757.0, 2296938.0, 2297442.0]" "[2296758, 2296939]" "[2296794.0, 2296960.0]" 188 2 0.0 0.6131806477003033 0.0
1426.815 2.633 2298575 389 "TRIALID 188" 2299177 2299994 2300294 2301076 "[2299136, 2299460, 2300521, 2300677]" "[2299440.0, 2300496.0, 2300654.0, 2301175.0]" "[2299441, 2300497, 2300655]" "[2299459.0, 2300520.0, 2300676.0]" 189 2 1.0 0.6131806477003033 0.0
1430.548 2.499 2302308 390 "TRIALID 189" 2302919 2303593 2303893 2304675 "[2302869, 2302917, 2303177, 2304109, 2304279]" "[2302897.0, 2303157.0, 2304085.0, 2304258.0, 2304774.0]" "[2302898, 2303158, 2304086, 2304259]" "[2302916.0, 2303176.0, 2304108.0, 2304278.0]" 190 2 1.0 0.6131806477003033 0.0
1434.147 2.285 2305907 391 "TRIALID 190" 2306507 2306975 2307275 2308057 "[2306467, 2306681, 2307014, 2307496, 2307714]" "[2306659.0, 2307005.0, 2307461.0, 2307694.0, 2308161.0]" "[2306660, 2307006, 2307462, 2307695]" "[2306680.0, 2307013.0, 2307495.0, 2307713.0]" 191 2 0.0 0.6131806477003033 0.0
1437.532 2.512 2309292 392 "TRIALID 191" 2309890 2310590 2310891 2311672 "[2309852, 2310083, 2310484, 2311114, 2311262]" "[2310068.0, 2310476.0, 2311092.0, 2311239.0, 2311771.0]" "[2310069, 2310477, 2311093, 2311240]" "[2310082.0, 2310483.0, 2311113.0, 2311261.0]" 192 2 1.0 0.6131806477003033 0.0
1441.144 2.377 2312904 393 "TRIALID 192" 2313506 2314062 2314363 2315139 "[2313464, 2313726, 2314585, 2314817]" "[2313705.0, 2314545.0, 2314799.0, 2315249.0]" "[2313706, 2314546, 2314800]" "[2313725.0, 2314584.0, 2314816.0]" 193 2 0.0 0.6131806477003033 0.0
1444.621 2.487 2316381 394 "TRIALID 193" 2316980 2317656 2317956 2318738 "[2316945, 2317771, 2318166, 2318326, 2318666]" "[2317750.0, 2318143.0, 2318303.0, 2318646.0, 2318837.0]" "[2317751, 2318144, 2318304, 2318647]" "[2317770.0, 2318165.0, 2318325.0, 2318665.0]" 194 2 1.0 0.6131806477003033 0.0
1448.209 2.337 2319969 395 "TRIALID 194" 2320571 2321087 2321388 2322170 "[2320530, 2320726, 2320903, 2321593, 2321753]" "[2320709.0, 2320881.0, 2321571.0, 2321731.0, 2322273.0]" "[2320710, 2320882, 2321572, 2321732]" "[2320725.0, 2320902.0, 2321592.0, 2321752.0]" 195 2 1.0 0.6131806477003033 0.0
1451.647 2.638 2323407 396 "TRIALID 195" 2324002 2324846 2325146 2325919 "[2323968, 2324215, 2325367, 2325528]" "[2324194.0, 2325330.0, 2325505.0, 2326026.0]" "[2324195, 2325331, 2325506]" "[2324214.0, 2325366.0, 2325527.0]" 196 2 0.0 0.6131806477003033 0.0
1455.385 2.532 2327145 397 "TRIALID 196" 2327751 2328478 2328778 2329550 "[2327714, 2327941, 2328981, 2329149]" "[2327927.0, 2328955.0, 2329126.0, 2329658.0]" "[2327928, 2328956, 2329127]" "[2327940.0, 2328980.0, 2329148.0]" 197 2 0.0 0.6131806477003033 0.0
1459.017 2.554 2330777 398 "TRIALID 197" 2331384 2332117 2332418 2333200 "[2331345, 2331594, 2332665, 2332816]" "[2331584.0, 2332641.0, 2332794.0, 2333299.0]" "[2331585, 2332642, 2332795]" "[2331593.0, 2332664.0, 2332815.0]" 198 2 1.0 0.6131806477003033 0.0
1462.671 2.429 2334431 399 "TRIALID 198" 2335032 2335662 2335962 2336731 "[2334994, 2335649, 2336166, 2336314]" "[2335627.0, 2336142.0, 2336290.0, 2336830.0]" "[2335628, 2336143, 2336291]" "[2335648.0, 2336165.0, 2336313.0]" 199 2 1.0 0.6131806477003033 0.0
1466.2 2.553 2337960 400 "TRIALID 199" 2338598 2339299 2339599 2340381 "[2338529, 2338978, 2339854]" "[2338969.0, 2339830.0, 2340482.0]" "[2338970, 2339831]" "[2338977.0, 2339853.0]" 200 2 1.0 0.6131806477003033 0.0
1475.369 2.627 2347129 401 "TRIALID 0" 2347741 2348559 2348859 2349627 "[2347698, 2349132, 2349296]" "[2349107.0, 2349278.0, 2349726.0]" "[2349108, 2349279]" "[2349131.0, 2349295.0]" 1 3 1.0 0.033071304189045025 0.0
1479.096 2.651 2350856 402 "TRIALID 1" 2351461 2352295 2352595 2353377 "[2351426, 2351785, 2351845, 2351968, 2352839, 2353081]" "[2351764.0, 2351821.0, 2351946.0, 2352797.0, 2353061.0, 2353476.0]" "[2351765, 2351822, 2351947, 2352798, 2353062]" "[2351784.0, 2351844.0, 2351967.0, 2352838.0, 2353080.0]" 2 3 0.0 0.033071304189045025 0.0
1482.847 2.315 2354607 403 "TRIALID 2" 2355206 2355711 2356011 2356792 "[2355167, 2355453, 2356224, 2356393, 2356852]" "[2355444.0, 2356197.0, 2356370.0, 2356832.0, 2356891.0]" "[2355445, 2356198, 2356371, 2356833]" "[2355452.0, 2356223.0, 2356392.0, 2356851.0]" 3 3 0.0 0.033071304189045025 0.0
1486.262 2.279 2358022 404 "TRIALID 3" 2358629 2359102 2359402 2360174 "[2358582, 2358839, 2359603, 2359784]" "[2358825.0, 2359575.0, 2359762.0, 2360282.0]" "[2358826, 2359576, 2359763]" "[2358838.0, 2359602.0, 2359783.0]" 4 3 0.0 0.033071304189045025 0.0
1489.641 2.564 2361401 405 "TRIALID 4" 2362008 2362766 2363066 2363841 "[2361970, 2363271, 2363421]" "[2363244.0, 2363397.0, 2363946.0]" "[2363245, 2363398]" "[2363270.0, 2363420.0]" 5 3 0.0 0.033071304189045025 0.0
1493.305 2.589 2365065 406 "TRIALID 5" 2365673 2366441 2366741 2367523 "[2365634, 2365861, 2366518, 2366986, 2367336]" "[2365844.0, 2366498.0, 2366948.0, 2367316.0, 2367622.0]" "[2365845, 2366499, 2366949, 2367317]" "[2365860.0, 2366517.0, 2366985.0, 2367335.0]" 6 3 0.0 0.033071304189045025 0.0
1496.995 2.399 2368755 407 "TRIALID 6" 2369367 2369940 2370240 2371021 "[2369316, 2369540, 2370468, 2370647]" "[2369520.0, 2370441.0, 2370622.0, 2371122.0]" "[2369521, 2370442, 2370623]" "[2369539.0, 2370467.0, 2370646.0]" 7 3 0.0 0.033071304189045025 0.0
1500.495 2.657 2372255 408 "TRIALID 7" 2372854 2373695 2373995 2374770 "[2372816, 2373090, 2374204, 2374384]" "[2373071.0, 2374176.0, 2374362.0, 2374881.0]" "[2373072, 2374177, 2374363]" "[2373089.0, 2374203.0, 2374383.0]" 8 3 0.0 0.033071304189045025 0.0
1504.252 2.581 2376012 409 "TRIALID 8" 2376614 2377374 2377674 2378453 "[2376579, 2376894, 2377903, 2378133]" "[2376874.0, 2377875.0, 2378111.0, 2378560.0]" "[2376875, 2377876, 2378112]" "[2376893.0, 2377902.0, 2378132.0]" 9 3 0.0 0.033071304189045025 0.0
1507.933 2.642 2379693 410 "TRIALID 9" 2380302 2381120 2381421 2382201 "[2380258, 2380520, 2381635, 2381800]" "[2380500.0, 2381607.0, 2381776.0, 2382304.0]" "[2380501, 2381608, 2381777]" "[2380519.0, 2381634.0, 2381799.0]" 10 3 0.0 0.033071304189045025 0.0
1511.676 2.534 2383436 411 "TRIALID 10" 2384035 2384752 2385052 2385834 "[2383997, 2385269, 2385428]" "[2385243.0, 2385403.0, 2385938.0]" "[2385244, 2385404]" "[2385268.0, 2385427.0]" 11 3 0.0 0.033071304189045025 0.0
1515.311 2.311 2387071 412 "TRIALID 11" 2387667 2388167 2388468 2389250 "[2387632, 2388703, 2388879]" "[2388675.0, 2388856.0, 2389350.0]" "[2388676, 2388857]" "[2388702.0, 2388878.0]" 12 3 0.0 0.033071304189045025 0.0
1518.721 2.559 2390481 413 "TRIALID 12" 2391093 2391822 2392123 2392899 "[2391042, 2391350, 2392359, 2392556]" "[2391326.0, 2392331.0, 2392535.0, 2393009.0]" "[2391327, 2392332, 2392536]" "[2391349.0, 2392358.0, 2392555.0]" 13 3 0.0 0.033071304189045025 0.0
1522.381 2.612 2394141 414 "TRIALID 13" 2394749 2395535 2395835 2396613 "[2394706, 2396045, 2396548]" "[2396015.0, 2396528.0, 2396721.0]" "[2396016, 2396529]" "[2396044.0, 2396547.0]" 14 3 0.0 0.033071304189045025 0.0
1526.094 2.498 2397854 415 "TRIALID 14" 2398458 2399134 2399435 2400213 "[2398415, 2398692, 2399187, 2399662, 2399849]" "[2398667.0, 2399180.0, 2399635.0, 2399827.0, 2400320.0]" "[2398668, 2399181, 2399636, 2399828]" "[2398691.0, 2399186.0, 2399661.0, 2399848.0]" 15 3 0.0 0.033071304189045025 0.0
1529.692 2.391 2401452 416 "TRIALID 15" 2402063 2402629 2402930 2403712 "[2402018, 2403154, 2403331]" "[2403126.0, 2403309.0, 2403810.0]" "[2403127, 2403310]" "[2403153.0, 2403330.0]" 16 3 0.0 0.033071304189045025 0.0
1533.184 2.626 2404944 417 "TRIALID 16" 2405538 2406350 2406651 2407427 "[2405505, 2405736, 2405944, 2406890, 2407090]" "[2405719.0, 2405923.0, 2406862.0, 2407070.0, 2407537.0]" "[2405720, 2405924, 2406863, 2407071]" "[2405735.0, 2405943.0, 2406889.0, 2407089.0]" 17 3 0.0 0.033071304189045025 0.0
1536.91 2.621 2408670 418 "TRIALID 17" 2409278 2410077 2410377 2411159 "[2409234, 2409472, 2409769, 2409834, 2409974, 2410599, 2410795]" "[2409460.0, 2409750.0, 2409819.0, 2409952.0, 2410570.0, 2410774.0, 2411259.0]" "[2409461, 2409751, 2409820, 2409953, 2410571, 2410775]" "[2409471.0, 2409768.0, 2409833.0, 2409973.0, 2410598.0, 2410794.0]" 18 3 0.0 0.5339458819359735 1.0
1540.631 2.343 2412391 419 "TRIALID 18" 2413003 2413535 2413835 2414608 "[2412952, 2413201, 2414060, 2414214, 2414632]" "[2413182.0, 2414032.0, 2414192.0, 2414615.0, 2414715.0]" "[2413183, 2414033, 2414193, 2414616]" "[2413200.0, 2414059.0, 2414213.0, 2414631.0]" 19 3 0.0 0.5339458819359735 0.0
1544.075 2.438 2415835 420 "TRIALID 19" 2416443 2417059 2417360 2418141 "[2416395, 2416645, 2417013, 2417582, 2417743]" "[2416632.0, 2417006.0, 2417557.0, 2417720.0, 2418241.0]" "[2416633, 2417007, 2417558, 2417721]" "[2416644.0, 2417012.0, 2417581.0, 2417742.0]" 20 3 1.0 0.5339458819359735 0.0
1547.613 2.307 2419373 421 "TRIALID 20" 2419967 2420462 2420763 2421539 "[2419933, 2420100, 2420192, 2420323, 2421006, 2421175]" "[2420080.0, 2420168.0, 2420300.0, 2420979.0, 2421152.0, 2421649.0]" "[2420081, 2420169, 2420301, 2420980, 2421153]" "[2420099.0, 2420191.0, 2420322.0, 2421005.0, 2421174.0]" 21 3 0.0 0.5339458819359735 0.0
1551.02 2.643 2422780 422 "TRIALID 21" 2423390 2424207 2424508 2425289 "[2423346, 2423583, 2424741, 2424917]" "[2423567.0, 2424715.0, 2424895.0, 2425392.0]" "[2423568, 2424716, 2424896]" "[2423582.0, 2424740.0, 2424916.0]" 22 3 1.0 0.5339458819359735 0.0
